648 BAC   @ 4.87
614 BBBY  @ 1.00
445 BAC   @ 6.29
999 CSCO  @ 9.04
26 AAPL  @ 7.92
989 AA    @ 4.52
540 CAT   @ 7.45
177 BA    @ 8.80
543 BBBY  @ 1.08
18 AAPL  @ 6.36
856 CMCSA @ 2.88
380 CSCO  @ 2.20
390 CMCSA @ 5.98
362 AAPL  @ 5.86
623 CAT   @ 9.19
988 AAPL  @ 2.06
859 AAPL  @ 1.00
346 BA    @ 8.20
697 BAC   @ 1.05
713 AAPL  @ 4.69
505 CAT   @ 9.72
589 AA    @ 6.60
134 BAC   @ 9.58
7 BAC   @ 2.95
837 CSCO  @ 7.44
467 AA    @ 8.08
518 BAC   @ 2.00
672 CMCSA @ 2.08
416 CAT   @ 9.61
434 AA    @ 8.20
701 BA    @ 2.08
712 C     @ 2.05
61 BBBY  @ 3.80
205 AAPL  @ 5.06
585 AA    @ 2.56
683 BAC   @ 9.90
79 BAC   @ 5.12
590 BA    @ 5.10
712 AA    @ 4.24
504 CAT   @ 4.28
275 BA    @ 2.28
841 CSCO  @ 8.56
575 BA    @ 4.55
905 BA    @ 1.00
380 CMCSA @ 5.30
851 CMCSA @ 5.77
120 C     @ 8.52
440 CAT   @ 7.62
373 BA    @ 9.74
570 CMCSA @ 4.71
719 BBBY  @ 7.44
142 BA    @ 8.40
481 CAT   @ 9.10
448 AA    @ 8.80
608 AA    @ 4.48
149 BBBY  @ 9.69
698 AAPL  @ 3.34
724 CAT   @ 5.59
648 BAC   @ 6.89
814 BA    @ 8.20
514 CSCO  @ 5.58
666 BBBY  @ 4.90
190 BBBY  @ 3.16
500 AA    @ 1.54
122 BBBY  @ 3.44
284 BA    @ 7.12
185 BA    @ 4.36
255 CMCSA @ 2.53
119 CAT   @ 2.62
398 CAT   @ 6.04
439 AA    @ 7.00
693 BA    @ 9.80
771 BA    @ 2.38
372 BAC   @ 8.64
67 C     @ 6.41
486 C     @ 1.78
467 CMCSA @ 8.12
537 CMCSA @ 2.08
443 AA    @ 8.50
419 AA    @ 6.29
861 BA    @ 2.00
57 CMCSA @ 3.03
826 BBBY  @ 5.40
318 BBBY  @ 3.25
562 CSCO  @ 5.46
730 BAC   @ 2.68
908 BA    @ 1.60
155 AA    @ 7.66
679 CMCSA @ 1.16
926 CAT   @ 3.58
399 BAC   @ 8.32
688 AA    @ 5.02
930 CSCO  @ 6.86
926 BA    @ 7.90
943 BBBY  @ 7.10
152 BBBY  @ 5.91
129 CSCO  @ 7.65
564 BBBY  @ 9.04
253 BAC   @ 4.16
799 AAPL  @ 7.84
115 AA    @ 7.72
951 CMCSA @ 1.20
844 CAT   @ 5.14
501 BAC   @ 7.64
401 CMCSA @ 6.72
567 BAC   @ 7.00
349 BA    @ 7.12
883 AAPL  @ 6.57
659 BBBY  @ 5.40
558 C     @ 1.12
759 BAC   @ 2.00
781 BBBY  @ 5.20
646 AA    @ 8.51
151 AAPL  @ 5.80
474 CSCO  @ 2.50
962 BA    @ 3.13
769 AAPL  @ 9.78
963 CMCSA @ 8.14
621 CAT   @ 2.86
847 AAPL  @ 7.12
769 BA    @ 8.02
527 BA    @ 8.09
338 AAPL  @ 3.40
425 AAPL  @ 4.60
402 BA    @ 3.49
169 C     @ 7.60
848 BAC   @ 2.08
458 AA    @ 3.88
458 CMCSA @ 7.50
643 BA    @ 4.48
174 CAT   @ 3.60
89 BA    @ 6.76
398 CAT   @ 5.32
330 BA    @ 9.18
745 C     @ 1.70
911 BAC   @ 7.00
732 AA    @ 6.17
964 AAPL  @ 4.00
981 C     @ 2.18
93 AA    @ 7.84
151 CSCO  @ 1.90
110 BA    @ 5.50
788 BAC   @ 4.04
834 CAT   @ 1.72
409 AA    @ 6.58
785 BBBY  @ 3.61
822 C     @ 6.26
274 C     @ 9.56
977 C     @ 6.79
142 AAPL  @ 4.46
953 BAC   @ 6.40
711 CSCO  @ 1.88
113 BBBY  @ 9.64
554 C     @ 3.28
147 AAPL  @ 6.40
626 CAT   @ 9.55
651 C     @ 7.08
191 BAC   @ 6.13
964 CMCSA @ 8.97
485 AAPL  @ 1.32
844 CMCSA @ 3.55
543 CMCSA @ 1.00
833 AA    @ 9.52
566 CSCO  @ 8.62
925 C     @ 9.98
745 BAC   @ 4.78
176 C     @ 1.80
755 AAPL  @ 4.18
538 CSCO  @ 6.22
302 CSCO  @ 4.79
126 BA    @ 1.60
769 BA    @ 9.78
320 CMCSA @ 7.80
601 CMCSA @ 5.68
3 AAPL  @ 9.64
742 CSCO  @ 3.69
403 BBBY  @ 1.00
796 BBBY  @ 8.98
27 BBBY  @ 1.80
965 BAC   @ 2.66
780 AAPL  @ 5.04
797 CAT   @ 2.37
891 CMCSA @ 8.80
978 AAPL  @ 1.42
674 AAPL  @ 1.84
931 BA    @ 8.70
978 CMCSA @ 8.70
714 CSCO  @ 1.34
297 C     @ 2.98
851 CAT   @ 2.53
277 C     @ 1.64
322 C     @ 8.45
412 CAT   @ 4.54
141 BBBY  @ 9.12
667 AAPL  @ 3.20
784 BAC   @ 6.02
241 BA    @ 4.60
599 CAT   @ 6.04
321 CMCSA @ 8.56
746 BAC   @ 5.08
192 BBBY  @ 7.72
274 CMCSA @ 6.52
801 BA    @ 4.60
461 CSCO  @ 1.92
446 AA    @ 6.37
576 BBBY  @ 1.84
990 BA    @ 9.88
231 AAPL  @ 7.90
893 C     @ 5.57
30 BA    @ 5.15
570 CAT   @ 7.24
295 BA    @ 7.00
748 C     @ 7.65
819 CSCO  @ 9.48
358 CMCSA @ 1.75
714 CAT   @ 8.74
294 BA    @ 6.04
257 BBBY  @ 2.60
145 CSCO  @ 7.10
600 CMCSA @ 4.96
743 BBBY  @ 9.55
977 BBBY  @ 5.50
627 C     @ 2.89
916 CAT   @ 4.91
482 BA    @ 6.82
383 CSCO  @ 8.26
58 BA    @ 7.24
353 BA    @ 1.50
293 CAT   @ 6.90
331 BAC   @ 6.41
277 CMCSA @ 9.97
779 AA    @ 5.08
631 CMCSA @ 8.23
22 CAT   @ 6.34
324 BAC   @ 5.90
801 AAPL  @ 4.92
955 AAPL  @ 1.78
523 CMCSA @ 6.75
879 CSCO  @ 9.64
93 CAT   @ 6.18
953 BAC   @ 8.74
94 BAC   @ 7.57
645 CSCO  @ 3.16
379 AA    @ 2.12
374 AA    @ 2.17
750 CMCSA @ 1.21
361 BAC   @ 1.50
109 AAPL  @ 8.00
500 BAC   @ 7.12
102 CAT   @ 5.80
623 BAC   @ 6.50
810 C     @ 4.12
459 CAT   @ 2.88
21 C     @ 6.70
85 BA    @ 6.40
640 C     @ 1.24
545 AA    @ 5.02
665 CMCSA @ 3.07
34 CAT   @ 7.74
671 C     @ 1.62
184 CMCSA @ 6.75
65 BA    @ 9.94
908 BAC   @ 7.35
529 BAC   @ 2.80
697 AA    @ 4.33
443 AAPL  @ 2.80
981 BBBY  @ 5.05
853 BAC   @ 2.74
950 BA    @ 9.94
108 AAPL  @ 1.04
314 CMCSA @ 4.17
455 CMCSA @ 6.90
290 CAT   @ 4.65
886 BA    @ 1.99
588 CSCO  @ 3.08
957 AA    @ 3.06
145 BAC   @ 3.02
452 BAC   @ 4.48
875 AA    @ 5.60
806 BBBY  @ 1.90
64 BAC   @ 7.12
553 BBBY  @ 1.28
191 CMCSA @ 4.64
81 CSCO  @ 6.90
484 BAC   @ 1.18
587 CAT   @ 6.04
774 C     @ 2.41
830 BBBY  @ 8.56
354 CMCSA @ 4.24
652 C     @ 8.15
817 BBBY  @ 5.75
557 CAT   @ 2.76
424 C     @ 4.60
895 BBBY  @ 8.01
904 CAT   @ 3.79
887 AAPL  @ 5.98
939 BAC   @ 5.80
94 C     @ 4.60
438 BA    @ 1.00
889 C     @ 8.16
532 CAT   @ 2.06
378 BAC   @ 9.92
18 BBBY  @ 1.55
138 C     @ 5.20
523 CAT   @ 4.00
580 CAT   @ 1.30
750 BAC   @ 9.88
226 AAPL  @ 5.68
397 BA    @ 4.39
946 C     @ 7.92
977 AAPL  @ 1.80
550 C     @ 2.05
675 BAC   @ 7.25
267 BBBY  @ 3.51
199 C     @ 5.42
725 CSCO  @ 2.53
592 BBBY  @ 6.52
196 CMCSA @ 9.76
314 AAPL  @ 8.92
216 AAPL  @ 1.00
812 CAT   @ 7.84
603 CAT   @ 3.29
411 C     @ 8.14
671 CMCSA @ 4.96
1000 CMCSA @ 2.50
969 CAT   @ 6.79
227 C     @ 5.26
329 AA    @ 9.85
167 AA    @ 3.54
516 CMCSA @ 4.60
472 BAC   @ 3.77
619 BAC   @ 2.08
990 BAC   @ 5.44
686 AAPL  @ 8.16
835 CMCSA @ 9.52
727 C     @ 4.40
85 C     @ 2.89
898 AAPL  @ 4.60
773 CSCO  @ 1.40
51 CMCSA @ 1.49
86 BA    @ 5.23
484 CAT   @ 8.92
638 CMCSA @ 8.23
33 CMCSA @ 4.28
791 CAT   @ 5.57
47 BBBY  @ 4.84
842 C     @ 3.96
816 BA    @ 2.98
659 C     @ 2.60
135 AA    @ 2.00
479 BAC   @ 2.05
783 BA    @ 7.18
390 AAPL  @ 9.44
525 C     @ 3.53
486 BAC   @ 6.42
260 CSCO  @ 7.50
837 CSCO  @ 7.48
693 CMCSA @ 5.20
830 C     @ 4.60
11 C     @ 8.89
399 BA    @ 9.90
104 CAT   @ 2.22
459 AA    @ 7.44
143 BA    @ 3.98
546 CAT   @ 8.24
477 BBBY  @ 4.06
145 CAT   @ 3.52
920 CSCO  @ 2.76
400 CMCSA @ 9.00
112 C     @ 2.10
449 BBBY  @ 1.85
790 BBBY  @ 9.96
900 BA    @ 4.60
261 BA    @ 5.14
515 CSCO  @ 6.94
103 CSCO  @ 2.40
168 C     @ 1.16
747 BA    @ 5.65
232 BAC   @ 1.46
111 C     @ 3.50
108 AAPL  @ 9.60
532 AAPL  @ 9.01
565 BA    @ 1.12
397 BBBY  @ 3.07
863 BA    @ 2.92
891 CAT   @ 4.14
573 C     @ 1.95
536 BBBY  @ 7.78
224 BBBY  @ 5.44
246 CAT   @ 8.91
396 AA    @ 4.78
892 AA    @ 7.50
775 AAPL  @ 2.24
172 BAC   @ 3.00
635 AAPL  @ 2.00
800 CMCSA @ 4.74
486 BBBY  @ 7.28
235 AAPL  @ 1.11
501 BBBY  @ 6.40
503 CSCO  @ 1.62
116 BBBY  @ 3.32
743 BA    @ 8.80
294 AAPL  @ 8.26
249 C     @ 2.56
398 C     @ 2.68
975 AAPL  @ 8.30
364 BBBY  @ 1.00
225 BBBY  @ 7.02
670 CAT   @ 6.46
570 AA    @ 4.45
224 BBBY  @ 4.24
878 BA    @ 2.26
910 BAC   @ 1.00
518 AAPL  @ 3.40
807 C     @ 3.31
432 CMCSA @ 7.96
114 CMCSA @ 4.72
118 BAC   @ 5.35
115 AA    @ 5.40
441 BA    @ 2.03
53 CMCSA @ 1.16
524 AA    @ 6.25
994 CAT   @ 3.41
911 AA    @ 2.80
385 AA    @ 9.01
594 CMCSA @ 4.78
437 AAPL  @ 1.64
49 AA    @ 5.41
652 BA    @ 9.14
58 BA    @ 3.94
913 BA    @ 6.80
424 C     @ 7.06
921 CSCO  @ 8.02
406 AAPL  @ 4.12
666 CSCO  @ 1.52
720 BAC   @ 8.20
108 BA    @ 2.88
312 AA    @ 5.00
174 BBBY  @ 1.98
182 CAT   @ 3.73
681 CAT   @ 4.78
528 BA    @ 3.88
57 CAT   @ 7.72
483 BBBY  @ 5.00
814 CMCSA @ 2.62
916 BAC   @ 7.43
909 BBBY  @ 9.56
981 CAT   @ 3.20
433 AAPL  @ 8.92
500 CSCO  @ 1.45
713 BAC   @ 6.24
984 CMCSA @ 5.71
181 AAPL  @ 3.62
826 BA    @ 6.76
7 BA    @ 4.36
728 AAPL  @ 5.95
645 CSCO  @ 2.60
488 C     @ 5.14
664 CMCSA @ 7.36
216 CAT   @ 1.60
846 BA    @ 1.60
896 CMCSA @ 6.80
696 C     @ 2.79
918 CAT   @ 2.89
148 C     @ 1.93
587 BA    @ 2.11
304 BBBY  @ 4.98
650 C     @ 6.13
515 AAPL  @ 1.22
470 BBBY  @ 9.14
575 AA    @ 6.40
536 BAC   @ 8.62
853 BAC   @ 3.88
414 CSCO  @ 6.40
609 CSCO  @ 3.34
29 CSCO  @ 8.46
855 AAPL  @ 7.49
280 BAC   @ 8.70
753 BAC   @ 2.08
331 CAT   @ 1.18
326 CMCSA @ 1.00
930 AA    @ 7.84
413 BAC   @ 4.60
30 CAT   @ 8.80
107 BAC   @ 6.82
593 AA    @ 4.20
726 CSCO  @ 3.34
940 AAPL  @ 5.74
319 AA    @ 6.80
970 AAPL  @ 2.98
955 BAC   @ 8.44
693 AA    @ 5.78
15 CAT   @ 8.83
506 CSCO  @ 5.35
823 CAT   @ 5.08
419 C     @ 8.95
329 AAPL  @ 4.60
154 CAT   @ 9.15
166 CMCSA @ 1.24
657 AA    @ 1.90
642 BBBY  @ 7.84
941 CAT   @ 4.42
407 CSCO  @ 1.59
432 BBBY  @ 4.72
292 BAC   @ 4.20
670 BAC   @ 2.20
499 BAC   @ 5.87
305 CSCO  @ 3.61
459 AAPL  @ 2.12
566 BBBY  @ 3.42
533 BAC   @ 4.43
3 BBBY  @ 8.44
83 BBBY  @ 5.30
734 CMCSA @ 6.31
712 CMCSA @ 8.27
374 AA    @ 5.50
914 AAPL  @ 3.16
710 AAPL  @ 8.65
956 C     @ 9.64
445 BBBY  @ 6.65
90 BA    @ 4.57
301 BBBY  @ 1.40
756 BAC   @ 7.08
221 BA    @ 7.58
77 BA    @ 7.84
507 CSCO  @ 7.69
202 C     @ 3.57
233 C     @ 9.31
385 BBBY  @ 9.37
817 BA    @ 9.44
64 BBBY  @ 2.54
892 BAC   @ 3.04
970 AAPL  @ 9.80
627 CAT   @ 7.54
110 BA    @ 1.30
141 BAC   @ 6.48
667 CMCSA @ 7.02
440 AA    @ 7.68
738 BA    @ 7.00
661 AA    @ 3.72
324 CMCSA @ 5.08
990 AA    @ 1.85
510 CAT   @ 7.48
941 CAT   @ 8.04
20 C     @ 1.73
338 C     @ 3.97
232 BAC   @ 8.56
199 CAT   @ 5.68
50 CSCO  @ 3.43
763 CMCSA @ 1.96
832 BBBY  @ 9.01
178 CMCSA @ 2.67
935 CMCSA @ 2.86
476 CAT   @ 6.60
291 C     @ 3.66
614 BAC   @ 6.83
126 CSCO  @ 6.76
532 BAC   @ 5.59
5 CAT   @ 8.09
347 AAPL  @ 4.84
23 C     @ 9.85
797 CSCO  @ 5.39
573 AA    @ 4.64
461 CSCO  @ 1.78
698 CAT   @ 5.44
991 BAC   @ 8.20
665 AAPL  @ 7.00
485 CAT   @ 3.29
262 C     @ 1.57
884 CSCO  @ 8.38
687 BA    @ 1.16
462 BBBY  @ 5.98
210 BA    @ 5.80
349 CSCO  @ 7.90
898 BBBY  @ 1.50
927 CAT   @ 9.10
908 CMCSA @ 6.40
142 BAC   @ 6.80
63 CSCO  @ 4.78
24 CAT   @ 4.93
686 C     @ 6.68
203 C     @ 4.29
94 CAT   @ 2.44
441 CMCSA @ 5.80
14 AAPL  @ 7.60
810 AA    @ 8.40
978 AAPL  @ 7.48
935 BA    @ 5.56
306 CMCSA @ 6.08
780 BBBY  @ 3.16
970 CAT   @ 5.88
974 BAC   @ 3.40
43 AAPL  @ 9.78
379 CMCSA @ 7.10
689 CSCO  @ 3.16
779 BBBY  @ 5.12
888 AA    @ 1.88
442 CMCSA @ 2.89
181 C     @ 2.44
800 AA    @ 9.30
635 CAT   @ 8.84
45 CSCO  @ 1.60
361 BA    @ 4.42
90 C     @ 2.48
519 BBBY  @ 2.84
377 CMCSA @ 2.46
931 BAC   @ 9.16
133 C     @ 8.80
329 CMCSA @ 9.79
65 AA    @ 7.54
855 BAC   @ 3.44
542 AAPL  @ 8.56
712 BAC   @ 9.90
258 C     @ 3.90
547 C     @ 8.90
38 CMCSA @ 8.08
792 BAC   @ 5.28
325 CAT   @ 9.52
984 CAT   @ 8.75
285 CSCO  @ 2.53
845 AA    @ 4.50
275 BBBY  @ 4.48
890 AA    @ 3.61
266 CSCO  @ 8.54
739 CSCO  @ 6.08
695 CSCO  @ 6.62
965 AAPL  @ 1.92
430 BAC   @ 9.31
304 AAPL  @ 2.89
450 BBBY  @ 5.38
992 C     @ 8.48
469 AAPL  @ 8.56
878 CMCSA @ 5.14
615 BAC   @ 1.71
283 C     @ 4.15
644 AAPL  @ 1.52
746 BAC   @ 9.78
73 C     @ 4.80
720 AA    @ 3.91
39 CAT   @ 6.05
382 BAC   @ 1.92
816 CAT   @ 8.16
324 BAC   @ 8.62
355 CSCO  @ 2.01
445 BAC   @ 3.34
81 CMCSA @ 7.48
940 AA    @ 6.56
110 BBBY  @ 1.88
353 CAT   @ 1.58
622 AAPL  @ 6.45
20 BA    @ 9.10
2 AAPL  @ 4.84
158 BBBY  @ 3.50
621 C     @ 1.30
43 BAC   @ 3.36
394 CSCO  @ 9.00
842 CSCO  @ 9.16
626 BA    @ 9.82
308 BA    @ 1.72
567 AA    @ 4.48
963 CMCSA @ 3.52
313 C     @ 8.95
348 CAT   @ 9.92
667 CMCSA @ 6.60
119 BA    @ 7.00
80 AAPL  @ 4.64
590 CAT   @ 4.29
889 C     @ 7.93
1000 BAC   @ 4.45
772 C     @ 9.38
277 CSCO  @ 2.52
302 BA    @ 3.10
420 AAPL  @ 5.80
87 BAC   @ 6.94
150 C     @ 7.66
251 AA    @ 5.25
964 CMCSA @ 2.62
599 BA    @ 6.68
119 BA    @ 5.77
180 CMCSA @ 8.02
951 CAT   @ 2.70
120 C     @ 3.29
571 BA    @ 4.00
464 C     @ 4.78
468 CSCO  @ 7.14
979 CAT   @ 1.36
355 AAPL  @ 3.10
865 CSCO  @ 3.73
427 CSCO  @ 4.37
141 CAT   @ 1.79
580 AA    @ 7.75
498 BA    @ 9.78
353 AAPL  @ 7.00
554 AA    @ 2.80
50 BBBY  @ 3.31
419 AA    @ 4.00
20 CAT   @ 7.60
281 AAPL  @ 3.32
124 CAT   @ 3.84
301 AA    @ 3.20
653 C     @ 7.00
782 BA    @ 5.92
577 AAPL  @ 5.30
240 CSCO  @ 2.44
232 BBBY  @ 3.32
694 CMCSA @ 3.14
869 CMCSA @ 2.80
356 C     @ 9.64
300 AAPL  @ 2.44
381 BAC   @ 4.24
329 CSCO  @ 5.26
723 CMCSA @ 5.96
658 BA    @ 1.36
954 AAPL  @ 9.40
915 BBBY  @ 1.85
625 CAT   @ 3.56
21 BA    @ 6.28
199 CMCSA @ 2.99
533 BBBY  @ 6.72
718 BAC   @ 7.36
888 BBBY  @ 8.75
921 AA    @ 4.45
405 BA    @ 2.12
126 C     @ 6.64
143 AA    @ 4.60
55 BA    @ 9.68
924 AA    @ 4.72
491 CAT   @ 4.60
721 AA    @ 8.13
646 C     @ 5.52
795 C     @ 7.90
580 CMCSA @ 2.80
41 C     @ 7.60
747 BBBY  @ 3.31
977 CSCO  @ 2.41
612 C     @ 8.98
463 BBBY  @ 4.24
541 BA    @ 1.90
469 BAC   @ 3.49
541 CAT   @ 7.51
875 AAPL  @ 4.75
888 C     @ 7.60
882 BAC   @ 9.65
959 CSCO  @ 9.16
776 AA    @ 9.50
368 BAC   @ 9.12
191 AA    @ 4.79
56 BAC   @ 3.44
945 AAPL  @ 4.94
287 BBBY  @ 1.44
822 BAC   @ 7.00
590 CAT   @ 2.00
693 AA    @ 7.75
568 CAT   @ 1.18
807 AAPL  @ 5.24
203 CAT   @ 9.56
304 BBBY  @ 1.90
478 CAT   @ 8.56
142 BA    @ 6.42
176 C     @ 6.26
294 CMCSA @ 4.51
506 BBBY  @ 8.47
527 AAPL  @ 6.43
937 CSCO  @ 9.70
433 CAT   @ 6.80
686 BAC   @ 7.50
780 CMCSA @ 3.70
681 CAT   @ 9.35
966 C     @ 8.36
111 CMCSA @ 8.38
576 CMCSA @ 7.00
23 BBBY  @ 2.32
961 BAC   @ 2.50
691 CMCSA @ 4.52
829 AAPL  @ 9.40
639 CSCO  @ 8.78
365 BAC   @ 1.39
390 CMCSA @ 2.83
486 CMCSA @ 4.76
617 C     @ 3.86
634 BA    @ 3.45
914 CSCO  @ 3.52
102 CAT   @ 7.30
932 BA    @ 3.56
340 CAT   @ 6.67
73 CAT   @ 3.52
416 CMCSA @ 6.23
195 CSCO  @ 9.80
101 BAC   @ 7.96
511 AA    @ 6.76
245 CAT   @ 1.00
711 AAPL  @ 4.76
49 AAPL  @ 7.24
397 C     @ 1.80
764 CMCSA @ 3.00
281 AA    @ 9.16
932 BAC   @ 8.44
39 AAPL  @ 9.73
325 BA    @ 2.50
667 CAT   @ 7.70
794 CSCO  @ 4.04
479 CMCSA @ 6.55
572 C     @ 7.48
40 CAT   @ 3.28
798 CMCSA @ 8.27
798 CSCO  @ 5.26
371 CAT   @ 9.20
542 C     @ 7.55
45 AAPL  @ 4.40
124 AA    @ 3.20
104 CMCSA @ 1.50
119 AA    @ 7.00
659 BA    @ 1.32
521 CSCO  @ 4.42
272 CAT   @ 9.60
509 CAT   @ 4.42
602 CAT   @ 4.36
57 AA    @ 1.60
780 BA    @ 5.14
733 AA    @ 2.00
631 AA    @ 6.00
555 CMCSA @ 1.00
427 CMCSA @ 4.24
4 CMCSA @ 1.78
689 BA    @ 3.24
678 CMCSA @ 6.30
912 AAPL  @ 2.71
955 AAPL  @ 7.24
628 CAT   @ 7.96
100 CAT   @ 8.66
120 CMCSA @ 9.20
835 CSCO  @ 7.57
877 CMCSA @ 3.34
160 AAPL  @ 8.55
119 BA    @ 5.00
121 BA    @ 2.80
663 CSCO  @ 2.78
385 BBBY  @ 3.16
698 CAT   @ 3.60
776 BBBY  @ 2.81
320 AAPL  @ 7.76
619 AAPL  @ 1.78
545 BAC   @ 2.72
903 C     @ 3.55
284 CMCSA @ 1.68
741 CAT   @ 3.68
708 AA    @ 9.61
585 AAPL  @ 8.72
30 CSCO  @ 9.20
366 CAT   @ 5.80
706 AAPL  @ 6.20
913 BBBY  @ 2.56
36 C     @ 6.88
290 AAPL  @ 7.94
69 AA    @ 8.38
152 C     @ 3.61
775 BBBY  @ 6.60
860 BAC   @ 1.99
405 CAT   @ 2.72
316 BA    @ 2.50
989 CSCO  @ 8.28
239 CAT   @ 1.54
474 AA    @ 8.50
645 AAPL  @ 4.66
529 AAPL  @ 6.82
954 C     @ 7.23
245 BBBY  @ 8.96
263 CMCSA @ 5.27
360 BAC   @ 1.21
646 AAPL  @ 5.44
202 BA    @ 8.48
619 AAPL  @ 5.83
982 CMCSA @ 4.62
894 C     @ 5.92
551 AA    @ 2.39
451 CMCSA @ 6.77
321 BAC   @ 4.96
445 C     @ 8.95
304 BAC   @ 7.40
228 BA    @ 1.24
458 C     @ 4.40
517 AAPL  @ 1.36
226 AAPL  @ 4.02
185 AA    @ 3.82
229 BBBY  @ 1.85
62 BBBY  @ 8.43
691 CAT   @ 5.70
300 CSCO  @ 5.32
990 CAT   @ 8.06
258 C     @ 3.16
697 CMCSA @ 5.14
852 AAPL  @ 4.64
28 BAC   @ 2.12
636 AA    @ 8.00
889 C     @ 7.55
229 CSCO  @ 8.73
122 CMCSA @ 5.10
152 CMCSA @ 7.48
840 CAT   @ 4.26
304 AAPL  @ 1.95
930 AA    @ 4.48
407 C     @ 1.00
246 CAT   @ 9.76
278 BBBY  @ 2.99
901 CAT   @ 4.54
689 BA    @ 2.32
67 AAPL  @ 8.60
18 C     @ 7.48
307 CMCSA @ 3.50
71 BBBY  @ 6.00
131 BAC   @ 8.62
316 BAC   @ 1.68
99 AA    @ 2.80
704 BAC   @ 1.72
44 C     @ 1.48
21 CSCO  @ 4.24
244 AAPL  @ 8.08
815 CSCO  @ 8.77
194 C     @ 3.16
631 AA    @ 4.96
273 BBBY  @ 4.84
866 BA    @ 2.00
540 BA    @ 1.00
399 C     @ 8.86
153 CAT   @ 7.24
694 C     @ 8.88
725 BBBY  @ 2.48
533 BA    @ 2.44
147 BA    @ 9.40
824 AA    @ 3.76
731 CMCSA @ 7.56
562 CMCSA @ 7.74
948 AAPL  @ 5.06
505 BA    @ 8.71
228 CMCSA @ 1.41
486 CAT   @ 2.04
665 BBBY  @ 6.12
246 CAT   @ 4.60
446 AAPL  @ 9.90
74 C     @ 4.16
366 AA    @ 5.08
237 CAT   @ 5.98
455 AA    @ 7.75
415 AA    @ 5.60
576 BA    @ 5.56
91 BA    @ 1.78
481 AA    @ 2.76
143 BBBY  @ 6.90
93 C     @ 4.38
539 AA    @ 3.42
524 CSCO  @ 4.30
617 CSCO  @ 8.80
376 CSCO  @ 6.96
199 AAPL  @ 9.24
848 AA    @ 6.91
217 AAPL  @ 7.12
964 BBBY  @ 1.43
846 AAPL  @ 9.76
614 AA    @ 9.40
338 BA    @ 4.05
640 BA    @ 6.84
354 AAPL  @ 1.40
876 BBBY  @ 6.20
70 BAC   @ 8.74
915 AAPL  @ 3.49
703 AA    @ 1.80
214 BA    @ 8.12
348 BBBY  @ 8.40
467 AAPL  @ 8.45
109 BAC   @ 9.00
171 AAPL  @ 8.12
780 BAC   @ 8.77
206 CAT   @ 8.29
901 CMCSA @ 8.80
99 BAC   @ 6.04
83 AA    @ 8.34
301 BAC   @ 8.68
42 AA    @ 2.12
423 CMCSA @ 4.72
494 BAC   @ 3.76
921 BAC   @ 1.88
365 C     @ 8.92
52 BBBY  @ 6.67
463 CAT   @ 9.10
212 CSCO  @ 6.56
169 AAPL  @ 4.60
499 C     @ 2.06
718 AA    @ 9.78
741 AAPL  @ 7.06
837 AA    @ 3.07
476 CMCSA @ 5.60
171 BAC   @ 8.67
998 CMCSA @ 5.70
339 CAT   @ 6.08
704 BAC   @ 4.00
257 CAT   @ 4.60
246 C     @ 3.88
561 AAPL  @ 9.86
572 CSCO  @ 8.92
215 CSCO  @ 5.20
821 CAT   @ 4.65
25 BA    @ 9.90
52 CSCO  @ 8.84
83 BAC   @ 3.88
469 AA    @ 7.80
943 C     @ 1.91
992 BBBY  @ 9.40
55 AA    @ 7.57
414 AAPL  @ 2.05
518 AA    @ 2.62
499 CMCSA @ 2.35
631 AA    @ 5.00
745 AAPL  @ 9.00
131 CSCO  @ 6.40
459 CAT   @ 7.51
83 BA    @ 8.08
436 CMCSA @ 1.00
377 C     @ 1.28
916 CMCSA @ 7.70
425 CAT   @ 2.76
416 BAC   @ 9.34
565 CAT   @ 4.92
325 C     @ 7.51
530 BBBY  @ 7.36
901 BA    @ 5.91
525 CSCO  @ 1.40
719 BBBY  @ 9.46
282 CAT   @ 3.20
158 CAT   @ 8.32
106 AA    @ 1.72
665 C     @ 9.82
567 C     @ 4.80
996 AA    @ 8.56
628 CMCSA @ 6.82
390 CMCSA @ 2.80
841 BA    @ 6.95
131 BBBY  @ 3.60
647 AA    @ 5.68
231 BA    @ 4.60
908 AAPL  @ 5.56
620 AAPL  @ 1.70
847 CAT   @ 5.58
598 CAT   @ 1.50
820 AA    @ 6.44
836 CMCSA @ 9.40
215 BAC   @ 7.88
318 CMCSA @ 8.56
99 BA    @ 7.96
228 AA    @ 1.60
147 CSCO  @ 9.60
101 C     @ 6.76
848 CSCO  @ 4.60
491 CMCSA @ 3.68
385 BBBY  @ 4.00
726 AA    @ 3.05
944 CMCSA @ 7.85
102 CSCO  @ 9.16
763 BBBY  @ 8.28
641 AA    @ 5.12
18 BA    @ 7.12
358 AAPL  @ 8.93
855 CAT   @ 2.28
21 CMCSA @ 8.20
549 CSCO  @ 7.00
756 BA    @ 5.68
252 AAPL  @ 3.90
606 AA    @ 5.02
523 CAT   @ 6.63
722 AAPL  @ 8.00
976 CMCSA @ 1.78
767 CMCSA @ 3.15
362 C     @ 2.42
487 AAPL  @ 8.85
842 AA    @ 3.60
691 C     @ 2.61
610 AAPL  @ 2.38
939 C     @ 5.12
114 C     @ 9.04
